,cad_ig_oas,us_ig_oas,us_hy_oas,eur_ig_oas,cad_ig_oas_1-5yr,cad_ig_oas_5-10yr,cad_ig_oas_>10yr,cad_ig_oas_fins,cad_ig_oas_industrials,cad_ig_oas_utility,cad_ig_oas_a,cad_ig_oas_bbb,cad_prov_oas,cad_prov_oas_1-5yr,cad_prov_oas_5-10yr,cad_prov_oas_>10yr,cad_prov_cmb,us_ig_oas_aaa,us_ig_oas_aa,us_ig_oas_a,us_ig_oas_bbb,us_ig_oas_1-3yr,us_ig_oas_3-5yr,us_ig_oas_5-7yr,us_ig_oas_7-10yr,us_ig_oas_>10yr,us_ig_oas_industrials,us_ig_oas_uts,us_ig_oas_fins
2003-03-26,119.118981,160.8758,741.681327,19.571681,,,,149.197146,106.807389,25.178331,141.887493,105.98963,,,,,28.339723,25.614448,76.792611,145.599246,224.632376,39.124796,50.397045,77.529348,91.381863,75.600656,167.112699,175.383866,149.527476
2003-03-27,116.642502,161.227552,742.624486,19.738785,,,,148.209916,103.73905,25.178331,141.010691,92.31648,,,,,28.6693,25.872105,77.168634,146.082028,225.126256,39.433382,50.97988,77.952227,91.686202,75.415721,167.395345,175.973078,149.926121
2003-03-28,115.676431,161.070229,743.618095,19.701207,,,,148.202502,102.386118,25.178331,140.286244,88.693583,,,,,26.834747,25.000308,76.117882,146.209438,225.264763,38.701546,49.448374,77.658114,91.737899,75.478511,167.777157,177.193149,148.775575
2003-03-31,117.389155,160.829545,729.973437,20.043687,137.588316,88.350963,123.070561,152.942506,102.872055,25.178331,142.934022,91.073358,25.656443,8.27191,21.513458,38.563815,26.158142,23.922963,75.011188,146.915152,223.162888,37.322807,47.792137,77.218919,91.634931,75.315848,166.77529,174.471378,150.060765
2003-04-01,112.481996,158.5845,719.516066,19.844675,,,,119.848036,110.043695,25.178331,135.433103,97.329429,,,,,31.799866,26.939034,74.566502,144.598431,219.236744,40.410905,51.033113,65.968229,89.545141,74.000241,165.075874,164.276094,149.029421
2003-04-02,114.302537,157.538724,707.84835,19.579203,,,,122.08356,111.726239,25.178331,136.938078,99.208581,,,,,33.516067,28.795984,73.974131,143.91392,216.794712,42.218595,53.24864,66.867075,88.834636,73.314064,164.231422,163.094313,147.769465
2003-04-03,104.383843,156.656772,704.889105,19.204641,,,,109.494686,102.688371,25.178331,126.405083,89.199583,,,,,25.167436,28.417975,73.600177,143.239675,215.204485,41.945604,52.910145,66.270304,87.723279,72.795237,163.688029,161.831053,146.557506
2003-04-04,108.676861,156.97083,695.364143,19.439567,,,,112.532896,107.396643,25.178331,131.177556,92.021578,,,,,29.48948,27.912735,72.226142,142.727343,216.996828,42.314304,52.022343,65.119455,87.482674,72.662311,165.070757,162.090713,145.550075
2003-04-07,109.440603,155.681546,683.606033,19.025158,,,,113.403539,108.124785,25.178331,131.752675,93.909417,,,,,29.004803,28.291955,71.735847,141.560153,214.890197,42.566682,52.385835,64.833124,86.748693,72.100511,163.441471,159.900932,144.89872
2003-04-08,106.329708,156.169303,690.739936,18.96321,,,,109.636206,105.231693,25.178331,128.598896,88.251083,,,,,24.46745,26.993353,71.51987,140.64043,217.746773,40.797619,51.292227,63.842617,87.212743,72.481721,164.624629,162.256027,144.066884
2003-04-09,104.333742,156.850258,695.316027,18.573256,,,,108.991003,102.790793,25.178331,126.426901,86.447757,,,,,25.189983,24.835094,72.169048,141.535025,218.484555,39.842328,48.539813,61.425689,86.379345,72.930587,165.387165,161.028519,145.097543
2003-04-10,108.321293,156.725477,691.919685,18.819942,,,,113.541158,106.593337,25.178331,130.496452,91.800331,,,,,29.252002,25.548057,72.752309,141.938332,217.070355,39.860545,49.49752,62.286637,87.131417,72.761434,164.602501,159.969095,146.021455
2003-04-11,107.478118,156.05955,687.182811,18.609389,,,,112.582415,105.788673,25.178331,129.307959,91.64577,,,,,28.404938,25.742506,72.497228,141.647912,215.711797,39.769449,49.639425,62.542387,86.978795,72.4497,163.873724,157.570755,145.845981
2003-04-14,107.687834,154.368813,671.870996,18.51477,,,,113.195552,105.866079,25.178331,129.342966,92.737862,,,,,29.62109,25.72629,70.405724,140.217487,213.974865,39.94186,50.020504,61.620156,85.431323,71.719054,162.844045,155.159985,143.506591
2003-04-15,99.104485,149.39377,668.077758,17.951575,,,,103.401655,97.682637,25.178331,119.92823,83.618456,,,,,21.601664,25.671668,69.429428,135.17038,208.010884,38.00828,48.978321,60.858141,84.729601,71.479527,158.467334,154.01448,136.858801
2003-04-16,103.156403,148.173037,669.579388,17.935287,,,,108.38964,101.425595,25.178331,124.877181,86.687125,,,,,25.077548,24.811435,69.0407,133.610377,206.805617,36.888361,47.999487,59.889831,83.832651,71.139152,157.556857,152.75066,135.252126
2003-04-17,102.021668,147.536926,665.575537,17.776855,,,,100.137582,102.645794,25.178331,121.844717,89.463215,,,,,25.947436,25.176347,68.758347,133.175539,205.574502,36.882836,48.287942,60.042851,84.040129,70.944862,156.941739,151.848855,134.647959
2003-04-21,95.013904,145.555096,660.977397,,,,,94.045019,95.335196,25.178331,114.269769,80.346556,,,,,22.505501,24.980763,67.585346,131.431355,203.176958,36.786033,48.252521,59.320148,82.335944,69.708365,155.196155,151.576909,131.964152
2003-04-22,100.816384,145.276098,658.407338,17.859877,,,,99.600983,101.219409,25.178331,120.427766,86.92489,,,,,27.772848,24.109894,67.570766,131.009578,202.695124,36.620789,46.971429,58.215457,81.666037,69.208213,155.013579,151.048758,131.624806
2003-04-23,100.845694,142.095808,653.341007,17.538743,,,,100.277928,101.033986,25.178331,119.948434,87.847268,,,,,28.463279,23.473466,66.242301,127.469656,199.389502,35.919616,46.115739,56.585189,79.436695,68.146047,152.609183,149.468008,127.096777
2003-04-24,93.620655,142.112837,655.427322,17.242051,,,,89.340907,95.044922,25.178331,113.486998,75.726137,,,,,20.852235,23.512294,68.517855,127.449135,199.433375,34.987604,46.819984,58.51803,80.414557,68.202767,152.383432,149.359089,127.431417
2003-04-25,96.321327,143.012138,650.52534,17.329145,,,,91.554283,97.906727,25.178331,116.02746,80.605056,,,,,22.816992,21.900822,68.70683,128.251586,200.591792,34.37648,44.826331,57.070261,79.760131,68.352935,153.281372,149.950308,128.406504
2003-04-28,100.402138,142.436377,642.669652,17.311028,,,,95.896711,101.8997,25.178331,120.255337,85.275719,,,,,26.34186,21.713634,68.211213,127.827702,199.539555,34.006715,44.530372,56.72457,79.37763,68.280495,152.469724,149.866478,128.005311
2003-04-29,100.008852,141.645145,637.795269,16.78331,,,,96.855398,101.056033,25.178331,119.155713,85.481968,,,,,28.384942,22.3494,68.07627,127.124843,198.228331,34.545233,45.19292,57.1677,78.873481,68.080143,151.401631,149.933879,127.354937
2003-04-30,95.375922,133.809423,613.528554,16.663086,97.694179,80.804278,120.192503,92.390569,96.367167,25.178331,114.780431,76.005112,23.283282,7.637513,18.331854,35.572641,23.924446,21.920907,66.285169,119.631687,187.503688,31.881927,44.147028,54.661702,76.067658,65.848931,143.892185,134.692393,120.851274
2003-05-01,89.729797,132.269954,616.193096,16.666325,,,,73.887892,98.027728,25.178331,116.288556,79.015039,,,,,26.403505,24.182516,65.003649,117.297911,186.008319,33.930245,44.338776,66.186511,75.782293,65.938784,142.353627,130.504979,119.994699
2003-05-02,93.426036,131.274822,609.55695,16.661964,,,,77.95794,101.524288,25.178331,119.925831,84.124973,,,,,29.778657,24.342751,64.851998,116.693939,183.484874,34.537383,44.195528,65.742059,74.686399,65.120561,140.96245,129.909615,119.397326
2003-05-05,88.885374,131.070196,611.542928,,,,,73.119644,97.142797,25.178331,115.502033,78.035239,,,,,26.011252,24.723509,65.636263,116.503869,182.555402,34.58705,44.887956,66.228319,75.007573,64.584928,140.015651,128.20616,120.470844
2003-05-06,84.580556,131.173714,620.91456,16.219502,,,,69.493929,92.482003,25.178331,111.358523,72.17925,,,,,21.197989,24.610116,66.112474,116.930574,182.662789,34.975158,45.188147,65.705652,74.215985,64.398132,139.513131,128.559654,121.265755
2003-05-07,85.43141,130.191421,628.722985,16.19821,,,,70.91379,93.030051,25.178331,112.588213,69.839763,,,,,21.733704,21.756821,65.79947,115.946945,181.654781,31.138828,42.395408,63.904523,73.211479,64.414615,138.349801,127.865607,120.426312
2003-05-08,92.516497,130.903086,630.091388,16.119385,,,,78.141539,100.054035,25.178331,121.033032,76.592344,,,,,27.951252,21.539278,65.603056,116.764666,182.150473,30.518384,42.609084,63.706892,73.412299,64.911711,139.014922,128.024711,121.326151
2003-05-09,90.45331,130.843105,629.79341,16.323263,,,,75.182821,98.466937,25.178331,119.471332,74.430085,,,,,26.229398,25.252933,65.488928,116.859434,181.962053,34.14063,47.050982,65.553763,74.772627,64.733944,138.930219,128.721498,121.117197
2003-05-12,90.477231,130.040782,634.191409,16.49348,,,,75.794938,98.180213,25.178331,119.428209,74.167022,,,,,25.566532,26.579425,65.56549,115.196022,181.569066,34.390092,48.75271,66.165071,75.789813,64.878267,138.801111,128.553736,119.30871
2003-05-13,91.273203,131.393855,634.90468,16.332752,,,,76.848073,98.83916,25.178331,120.50326,73.7712,,,,,25.688183,27.469871,65.896989,116.283709,182.64084,36.143537,50.131296,65.62816,75.238906,65.420948,139.624391,132.965273,120.593217
2003-05-14,90.517332,131.585536,643.054043,15.931452,,,,74.6716,98.841109,25.178331,119.367999,75.140087,,,,,21.482046,24.63723,65.847399,116.216303,183.720375,33.980022,46.79826,64.519665,74.059411,65.905213,139.715957,133.474427,120.82492
2003-05-15,94.845724,132.103549,635.982846,16.052173,,,,79.230051,103.041029,25.178331,124.066799,80.015073,,,,,26.737593,25.15478,66.826318,116.483806,184.2041,33.848075,47.29008,65.119116,75.241119,66.923324,140.590477,139.327219,119.619758
2003-05-16,89.234415,133.312052,640.444562,16.093667,,,,72.961844,97.771397,25.178331,118.317874,74.503983,,,,,22.781131,25.026709,67.240062,117.618994,185.896842,34.866469,47.442327,64.039872,74.404712,67.470718,141.602281,140.938795,120.975203
2003-05-19,93.916201,134.164973,642.950612,16.002849,,,,78.291739,102.111476,25.178331,122.786603,79.436045,,,,,26.795174,25.728542,68.182091,118.434016,186.252085,35.488099,48.60911,64.670888,75.158,67.484089,141.892016,140.712967,122.796827
2003-05-20,84.887059,136.629232,650.145009,16.432441,,,,67.9847,93.756676,25.178331,113.911218,67.556157,,,,,17.907644,24.706341,69.604381,121.000279,189.421571,34.935789,48.018063,64.121606,75.085698,69.421788,144.139832,143.242434,125.496519
2003-05-21,95.008555,134.967504,645.554365,16.420653,,,,79.401745,103.183499,25.178331,124.738926,74.901004,,,,,26.115655,24.986679,68.782539,118.979688,187.398833,34.77244,47.980383,64.15108,75.246586,68.119039,142.435219,141.161016,123.986884
2003-05-22,85.332628,135.757789,649.83967,16.399706,,,,68.096729,94.360405,25.178331,115.986574,61.240947,,,,,18.570188,29.405127,69.040331,119.661138,188.585631,39.048594,53.679666,66.647801,77.407841,68.406602,143.009797,143.426352,124.688774
2003-05-23,92.082417,134.347116,652.208815,16.415006,,,,75.686946,100.665179,25.178331,122.762403,69.925692,,,,,24.241633,29.546103,70.601871,118.289591,186.881557,39.186104,53.438371,67.242023,77.210508,67.744519,141.519657,140.991091,123.614006
2003-05-27,96.431991,135.009526,651.701744,15.458252,,,,81.271724,104.364309,25.178331,126.929494,73.67977,,,,,29.450552,28.496787,68.959056,119.093992,186.975879,38.913915,52.661168,65.419533,76.556776,67.611795,142.212552,142.100904,124.154597
2003-05-28,100.164192,134.314115,651.081086,15.25388,,,,86.415929,107.368314,25.178331,129.299744,74.559552,,,,,30.764762,27.912916,68.142872,118.758685,186.342785,38.598896,51.413372,64.793662,76.274108,67.552895,142.279007,140.183028,122.800333
2003-05-29,89.236083,131.813117,662.703524,15.581668,,,,73.827322,97.318785,25.178331,117.456909,62.159589,,,,,18.348384,27.774796,67.597472,115.566227,184.96799,36.855027,51.845514,64.910789,75.107477,67.581026,141.458368,138.991,117.858577
2003-05-30,98.637704,130.736857,659.857887,15.520013,95.754281,82.241638,144.894522,85.168226,105.689257,25.178331,126.743589,74.140819,26.784584,14.546326,22.07855,36.507915,28.389594,26.624192,66.624371,115.78407,182.324146,36.665583,49.817233,62.936882,73.918768,66.705075,139.392999,138.869033,117.801683
2003-06-02,106.654342,129.169453,648.859449,15.503254,,,,106.361034,106.820182,25.178331,137.902419,75.94542,,,,,33.739556,27.959862,65.780962,115.380915,179.771451,39.914933,45.548099,73.017629,90.045359,66.432567,137.45387,136.10611,116.963954
2003-06-03,92.182473,130.446095,653.063349,15.486381,,,,91.398416,92.626242,25.178331,123.858363,58.731076,,,,,19.900265,27.549695,66.514249,116.588004,181.525447,39.140184,45.936967,73.694327,91.100375,67.035435,138.694434,138.174232,118.089328
2003-06-04,100.837538,131.734017,654.809322,15.322311,,,,100.468234,101.046309,25.178331,133.398332,69.065708,,,,,27.540272,27.719029,66.958162,118.497836,181.538485,39.671692,46.151421,73.981583,91.139356,67.318872,139.807797,138.18128,119.905591
2003-06-05,103.320036,130.048447,648.037167,15.54068,,,,103.384165,103.283798,25.178331,135.932677,72.312279,,,,,29.70936,28.599093,65.484221,116.845206,180.412456,40.719504,46.456122,73.498474,90.420057,66.749875,138.533876,136.995428,117.587077
2003-06-06,94.474599,129.19183,639.869376,14.987345,,,,92.424306,95.63461,25.178331,127.368002,62.146588,,,,,22.72858,27.788252,64.988229,116.695544,178.199107,39.929751,45.247623,72.565045,89.131337,66.647273,137.415449,135.358916,117.241773
2003-06-09,96.258517,126.968172,647.113155,15.479716,,,,94.827591,97.067957,25.178331,128.974299,62.058149,,,,,22.721196,28.532784,64.630674,113.194577,177.731761,40.65166,44.82929,72.512836,89.129303,66.265519,137.146213,136.293526,111.79188
2003-06-10,95.043252,127.660666,654.435519,15.317643,,,,93.286787,96.035813,25.178331,127.782715,60.72858,,,,,21.04089,29.223716,65.026939,113.505974,179.249072,40.858121,46.63882,73.645131,89.89785,66.60202,138.236825,136.568642,112.068105
2003-06-11,104.965238,126.861324,642.430842,15.030046,,,,103.467844,105.811832,25.178331,137.119599,75.98471,,,,,33.199894,30.00806,64.984106,112.696457,177.908505,41.808263,47.128036,73.226723,89.19927,66.472844,137.517964,135.638976,111.191098
2003-06-12,93.435614,126.475075,640.210915,14.72859,,,,91.619751,94.463432,25.178331,126.86455,56.080568,,,,,22.36764,31.255371,64.490792,112.896685,177.127285,43.361876,47.941575,73.368987,89.308652,66.465916,136.916433,135.466052,111.024222
2003-06-13,91.007856,125.891113,625.312803,14.555533,,,,86.969143,93.293606,25.178331,123.32087,55.569701,,,,,20.424843,31.281434,64.862293,113.080687,175.092083,42.646048,48.32252,74.187451,89.706046,66.459231,135.238054,132.405151,112.384287
2003-06-16,106.223576,124.369803,614.764697,14.479438,,,,103.914975,107.530578,25.178331,139.055725,74.611821,,,,,37.109752,32.422684,64.289572,111.567809,172.850931,44.004607,49.251542,73.721301,88.625339,65.915416,133.927258,131.286443,110.502378
2003-06-17,103.936612,121.787552,603.756405,14.597146,,,,101.057331,105.568485,25.178331,136.277233,68.064178,,,,,36.903995,31.842769,63.220586,108.79084,169.930394,43.368387,48.065895,72.049281,86.420913,65.025499,132.081264,130.17492,106.672154
2003-06-18,93.872885,120.920524,595.194731,13.931351,,,,89.837532,96.163772,25.178331,126.010812,57.198284,,,,,29.226242,32.029281,62.508818,108.567791,168.416373,43.781708,47.725879,71.6852,85.837559,64.590013,130.851696,129.736597,106.174799
2003-06-19,98.031073,121.702633,598.479801,14.17368,,,,94.962399,99.767491,25.178331,130.073942,64.956179,,,,,30.69824,30.847373,62.774764,109.312183,169.778121,42.50371,46.766339,71.782817,86.360493,64.800373,131.565268,130.408202,107.082419
2003-06-20,101.755152,122.170372,593.428763,13.993767,,,,99.422696,103.078608,25.178331,133.922075,67.579147,,,,,34.451633,31.156805,62.828826,110.359065,169.946247,43.109723,46.831267,72.467514,86.559103,64.848116,132.078754,130.247005,107.651476
2003-06-23,88.224583,125.071083,603.443857,14.459853,,,,83.728928,90.778802,25.178331,119.573491,52.538397,,,,,21.42603,29.825526,64.57471,113.959788,172.284751,41.252693,46.300235,73.785672,89.479876,65.755719,134.029177,128.892713,112.757029
2003-06-24,94.34153,125.264358,606.921965,14.492246,,,,90.463139,96.542695,25.178331,126.193221,58.528585,,,,,26.565424,27.748994,64.790636,114.10266,172.494002,38.784218,44.844892,73.523879,89.625003,65.647207,134.168764,128.667454,113.109113
2003-06-25,105.44641,123.564746,594.894679,14.402097,,,,101.605368,107.626312,25.178331,137.267141,72.898411,,,,,37.827123,25.568666,63.577818,112.164761,170.482951,36.213009,41.679721,71.601952,88.613206,65.451004,132.953398,126.983217,110.812329
2003-06-26,103.175821,122.614386,579.371007,14.016046,,,,99.284563,105.384465,25.178331,135.289635,73.685945,,,,,35.753696,26.02167,63.571733,111.526533,168.709873,36.85508,41.800576,71.07975,87.619784,65.22289,131.587102,126.637561,110.258817
2003-06-27,96.11346,122.113969,581.140396,14.006493,,,,90.610925,99.243588,25.178331,127.604347,64.04155,,,,,30.141248,27.932928,62.957612,111.474646,168.387656,38.891241,43.816898,72.009378,87.654888,64.975379,130.950852,126.643939,109.823605
2003-06-30,89.258327,123.329521,587.460552,13.892798,87.506313,72.962659,113.692294,82.823901,92.916669,25.178331,120.394404,53.214794,19.095288,1.06977,12.747974,33.087674,21.585935,27.70577,62.936055,113.030842,170.077108,39.202472,43.246118,71.81557,87.61557,66.156246,131.808756,130.668037,110.813216
2003-07-01,90.134253,123.473619,582.809559,13.411294,,,,87.604276,93.53762,45.652911,123.079088,61.043666,,,,,26.978192,29.047001,63.176019,110.844109,171.698761,41.079106,48.768656,51.21606,81.113536,67.288004,131.741593,128.518389,111.679702
2003-07-02,92.256437,123.570063,586.165134,13.769928,,,,90.440384,95.182905,48.632288,125.514956,63.170598,,,,,28.549969,29.394949,63.226906,110.872039,172.025786,41.108722,48.819871,52.208487,81.956248,67.565172,132.00174,129.008038,111.470547
2003-07-03,95.689324,123.577198,577.450497,13.922575,,,,93.719914,98.760154,50.930119,129.012329,68.027,,,,,33.07789,30.058948,63.00338,111.034808,172.319922,42.600573,48.79112,52.978394,81.216473,67.482812,131.907558,128.847931,111.667894
2003-07-07,101.151782,122.080907,571.154492,13.945332,,,,100.404778,103.34856,59.356654,134.037115,76.81095,,,,,36.612035,32.68768,62.625933,109.188562,171.452485,44.313854,51.167084,56.434042,81.258844,67.705448,130.532974,126.977927,110.116828
2003-07-08,89.06617,120.499344,567.840522,14.064693,,,,86.319875,92.579908,45.357382,120.58317,63.470151,,,,,26.197978,32.846532,62.507047,107.800628,169.295387,43.786419,50.989281,57.543874,80.986801,66.969053,128.710795,126.63184,108.535359
2003-07-09,85.449103,119.669511,569.291872,13.911228,,,,83.190461,88.569639,43.796414,115.739614,61.679679,,,,,23.521815,31.330333,62.354451,107.010799,168.113674,41.477785,49.62232,58.539909,80.421462,67.084527,128.782255,123.982322,106.997894
